tracer_index,tsne1,tsne2,log_density
1.418000000000000000e+03,-2.110704231262207031e+01,-2.983992767333984375e+01,7.989670753479003906e+00
1.419000000000000000e+03,-1.577557659149169922e+01,-2.278219985961914062e+01,7.932925224304199219e+00
1.420000000000000000e+03,-2.116632652282714844e+01,-2.978215026855468750e+01,7.974162578582763672e+00
1.421000000000000000e+03,-2.031829071044921875e+01,-2.902953147888183594e+01,7.893852233886718750e+00
1.422000000000000000e+03,-1.314800548553466797e+01,-2.746200561523437500e+01,7.847511768341064453e+00
1.423000000000000000e+03,-1.235371875762939453e+01,-2.710623359680175781e+01,7.870476722717285156e+00
1.424000000000000000e+03,-1.577595806121826172e+01,-2.759307861328125000e+01,7.917552471160888672e+00
1.425000000000000000e+03,-1.975542640686035156e+01,-2.876759338378906250e+01,7.945679664611816406e+00
1.426000000000000000e+03,-1.967461395263671875e+01,-2.866382789611816406e+01,7.959826946258544922e+00
1.427000000000000000e+03,-1.553373527526855469e+01,-2.244872474670410156e+01,7.820541858673095703e+00
1.428000000000000000e+03,-1.638550949096679688e+01,-2.699925804138183594e+01,7.938099861145019531e+00
1.429000000000000000e+03,-1.411355400085449219e+01,-2.699358749389648438e+01,7.895142555236816406e+00
1.430000000000000000e+03,-1.465449714660644531e+01,-2.748371505737304688e+01,7.932255744934082031e+00
1.431000000000000000e+03,-1.526425647735595703e+01,-2.710597610473632812e+01,7.925396442413330078e+00
1.432000000000000000e+03,-1.680299186706542969e+01,-2.719304656982421875e+01,7.940062999725341797e+00
1.433000000000000000e+03,-1.458300495147705078e+01,-2.171195983886718750e+01,7.879220485687255859e+00
1.434000000000000000e+03,-1.463518238067626953e+01,-2.772332572937011719e+01,7.924194335937500000e+00
1.435000000000000000e+03,-1.135455703735351562e+01,-2.676195526123046875e+01,7.839578628540039062e+00
1.436000000000000000e+03,-1.240182876586914062e+01,-2.735072898864746094e+01,7.852649211883544922e+00
1.437000000000000000e+03,-1.585500812530517578e+01,-2.833890342712402344e+01,7.919371604919433594e+00
1.438000000000000000e+03,-1.094053363800048828e+01,-2.668875885009765625e+01,7.906413078308105469e+00
1.439000000000000000e+03,-1.586512565612792969e+01,-2.286530303955078125e+01,7.916345119476318359e+00
1.440000000000000000e+03,-1.791493415832519531e+01,-2.744800567626953125e+01,7.978595256805419922e+00
1.441000000000000000e+03,-1.480939006805419922e+01,-2.664006233215332031e+01,7.941536903381347656e+00
1.442000000000000000e+03,-1.493948841094970703e+01,-2.786877250671386719e+01,7.904785633087158203e+00
1.443000000000000000e+03,-1.793039131164550781e+01,-2.822512817382812500e+01,7.939177513122558594e+00
1.444000000000000000e+03,-1.498708057403564453e+01,-2.206567573547363281e+01,7.799804687500000000e+00
1.445000000000000000e+03,-1.641227531433105469e+01,-2.733760643005371094e+01,7.938741207122802734e+00
1.446000000000000000e+03,-1.521296215057373047e+01,-2.227105712890625000e+01,7.915120124816894531e+00
1.447000000000000000e+03,-1.181921005249023438e+01,-2.666201210021972656e+01,7.895970821380615234e+00
1.448000000000000000e+03,-1.144320297241210938e+01,-2.704197120666503906e+01,7.828523159027099609e+00
1.449000000000000000e+03,-1.770410919189453125e+01,-2.783118057250976562e+01,7.901314258575439453e+00
1.450000000000000000e+03,-1.034843254089355469e+01,-2.621459770202636719e+01,7.895135402679443359e+00
1.451000000000000000e+03,-1.621329498291015625e+01,-2.768257904052734375e+01,7.902960300445556641e+00
1.452000000000000000e+03,-1.134205150604248047e+01,-2.682595252990722656e+01,7.895539283752441406e+00
1.453000000000000000e+03,-1.201293277740478516e+01,-2.662353134155273438e+01,7.868726253509521484e+00
1.454000000000000000e+03,-1.517974090576171875e+01,-2.224412155151367188e+01,7.858104228973388672e+00
1.455000000000000000e+03,-1.495531749725341797e+01,-2.203941345214843750e+01,7.907521247863769531e+00
1.456000000000000000e+03,-1.531499576568603516e+01,-2.752427482604980469e+01,7.876478195190429688e+00
1.457000000000000000e+03,-1.237229347229003906e+01,-2.631970214843750000e+01,7.924798488616943359e+00
1.458000000000000000e+03,-1.503111457824707031e+01,-2.779767417907714844e+01,7.894541740417480469e+00
1.459000000000000000e+03,-1.298888874053955078e+01,-2.605206108093261719e+01,7.854041099548339844e+00
1.460000000000000000e+03,-1.859260559082031250e+01,-2.834697723388671875e+01,7.935025691986083984e+00
1.461000000000000000e+03,-1.292610168457031250e+01,-2.756239700317382812e+01,7.885496616363525391e+00
1.462000000000000000e+03,-1.176479148864746094e+01,-2.660166931152343750e+01,7.907629966735839844e+00
1.463000000000000000e+03,-1.547369956970214844e+01,-2.802277755737304688e+01,7.881633281707763672e+00
1.464000000000000000e+03,-1.068875503540039062e+01,-2.695686531066894531e+01,7.812227725982666016e+00
1.465000000000000000e+03,-1.623712348937988281e+01,-2.714291572570800781e+01,7.922895431518554688e+00
1.466000000000000000e+03,-1.533432388305664062e+01,-2.735252952575683594e+01,7.887210369110107422e+00
1.467000000000000000e+03,-1.486876678466796875e+01,-2.742422676086425781e+01,7.914027690887451172e+00
1.468000000000000000e+03,-1.869065856933593750e+01,-2.825492286682128906e+01,7.916208267211914062e+00
1.469000000000000000e+03,-1.072952651977539062e+01,-2.576416969299316406e+01,7.910318851470947266e+00
1.470000000000000000e+03,-1.378786373138427734e+01,-2.673787117004394531e+01,7.857624530792236328e+00
1.471000000000000000e+03,-8.708934783935546875e+00,-2.490195083618164062e+01,7.869015216827392578e+00
1.472000000000000000e+03,-1.599334239959716797e+01,-2.721951866149902344e+01,7.923686027526855469e+00
1.473000000000000000e+03,-7.720612049102783203e+00,-2.432900047302246094e+01,7.810361862182617188e+00
1.474000000000000000e+03,-1.596603298187255859e+01,-2.743922042846679688e+01,7.878467082977294922e+00
1.475000000000000000e+03,-1.638662528991699219e+01,-2.761092376708984375e+01,7.905074596405029297e+00
1.476000000000000000e+03,-1.728107070922851562e+01,-2.759503746032714844e+01,7.914191722869873047e+00
1.477000000000000000e+03,-9.830572128295898438e+00,-2.604616165161132812e+01,7.805702686309814453e+00
1.478000000000000000e+03,-1.226730060577392578e+01,-2.670968055725097656e+01,7.904531478881835938e+00
1.479000000000000000e+03,-1.471139526367187500e+01,-2.737123680114746094e+01,7.888782024383544922e+00
1.480000000000000000e+03,-9.044958114624023438e+00,-2.498434448242187500e+01,7.848024368286132812e+00
1.481000000000000000e+03,-1.571837520599365234e+01,-2.272423171997070312e+01,7.888229846954345703e+00
1.482000000000000000e+03,-1.073850345611572266e+01,-2.580986595153808594e+01,7.911129951477050781e+00
1.483000000000000000e+03,-1.500706005096435547e+01,-2.208040237426757812e+01,7.880094051361083984e+00
1.484000000000000000e+03,-8.958756446838378906e+00,-2.504096221923828125e+01,7.846814632415771484e+00
1.485000000000000000e+03,-9.293171882629394531e+00,-2.534436035156250000e+01,7.876187801361083984e+00
1.486000000000000000e+03,-1.545863342285156250e+01,-2.251103782653808594e+01,7.927405357360839844e+00
1.487000000000000000e+03,-1.520809745788574219e+01,-2.225992202758789062e+01,7.883468151092529297e+00
1.488000000000000000e+03,-1.510561275482177734e+01,-2.748763656616210938e+01,7.870614051818847656e+00
1.489000000000000000e+03,-1.236434173583984375e+01,-2.653813743591308594e+01,7.911138057708740234e+00
1.490000000000000000e+03,-1.533752727508544922e+01,-2.247701644897460938e+01,7.912088871002197266e+00
1.491000000000000000e+03,-1.345553112030029297e+01,-2.572938919067382812e+01,7.925938606262207031e+00
1.492000000000000000e+03,-8.829591751098632812e+00,-2.482484817504882812e+01,7.863059520721435547e+00
1.493000000000000000e+03,-9.089137077331542969e+00,-2.477328300476074219e+01,7.825540542602539062e+00
1.494000000000000000e+03,-1.571758174896240234e+01,-2.272184753417968750e+01,7.917534351348876953e+00
1.495000000000000000e+03,-7.362706184387207031e+00,-2.302140426635742188e+01,7.834211349487304688e+00
1.496000000000000000e+03,-1.571879005432128906e+01,-2.663264083862304688e+01,7.874675750732421875e+00
1.497000000000000000e+03,-1.339802551269531250e+01,-2.644908332824707031e+01,7.884641647338867188e+00
1.498000000000000000e+03,-1.217638015747070312e+01,-2.499166870117187500e+01,7.911645889282226562e+00
1.499000000000000000e+03,-1.258307743072509766e+01,-2.528906822204589844e+01,7.896040916442871094e+00
1.500000000000000000e+03,-1.569071483612060547e+01,-2.685133743286132812e+01,7.903768539428710938e+00
1.501000000000000000e+03,-1.603591728210449219e+01,-2.737711334228515625e+01,7.886713027954101562e+00
1.502000000000000000e+03,-1.774542236328125000e+01,-2.804486846923828125e+01,7.848669052124023438e+00
1.503000000000000000e+03,-1.151067924499511719e+01,-2.567251396179199219e+01,7.887372016906738281e+00
1.504000000000000000e+03,-1.084659194946289062e+01,-2.547495269775390625e+01,7.866575717926025391e+00
1.505000000000000000e+03,-1.466254806518554688e+01,-2.178117179870605469e+01,7.848158836364746094e+00
1.506000000000000000e+03,-1.574689388275146484e+01,-2.276130104064941406e+01,7.910722255706787109e+00
1.507000000000000000e+03,-8.944320678710937500e+00,-2.482584571838378906e+01,7.846417903900146484e+00
1.508000000000000000e+03,-1.384574413299560547e+01,-2.635247802734375000e+01,7.900827407836914062e+00
1.509000000000000000e+03,-1.332558727264404297e+01,-2.590452003479003906e+01,7.896103858947753906e+00
1.510000000000000000e+03,-1.240393543243408203e+01,-2.598064041137695312e+01,7.902403354644775391e+00
1.511000000000000000e+03,-1.573285007476806641e+01,-2.702778244018554688e+01,7.837655544281005859e+00
1.512000000000000000e+03,-8.398579597473144531e+00,-2.407415390014648438e+01,7.814106464385986328e+00
1.513000000000000000e+03,-1.014946746826171875e+01,-2.524739646911621094e+01,7.868616104125976562e+00
1.514000000000000000e+03,-1.013752365112304688e+01,-2.546418762207031250e+01,7.827033042907714844e+00
1.515000000000000000e+03,-1.398148822784423828e+01,-2.111995887756347656e+01,7.806998252868652344e+00
1.516000000000000000e+03,-1.559097099304199219e+01,-2.672772407531738281e+01,7.918485164642333984e+00
1.517000000000000000e+03,-1.231854534149169922e+01,-2.553991889953613281e+01,7.905532360076904297e+00
1.518000000000000000e+03,-1.234313392639160156e+01,-2.545413208007812500e+01,7.888308525085449219e+00
1.519000000000000000e+03,-1.295530414581298828e+01,-2.688699531555175781e+01,7.856410503387451172e+00
1.520000000000000000e+03,-1.486344146728515625e+01,-2.197457313537597656e+01,7.908035278320312500e+00
1.521000000000000000e+03,-1.334589290618896484e+01,-2.614780998229980469e+01,7.848837375640869141e+00
1.522000000000000000e+03,-1.021178913116455078e+01,-2.477661705017089844e+01,7.889186859130859375e+00
1.523000000000000000e+03,-9.137874603271484375e+00,-2.458400917053222656e+01,7.852694034576416016e+00
1.524000000000000000e+03,-1.382740688323974609e+01,-2.635836410522460938e+01,7.872488975524902344e+00
1.525000000000000000e+03,-1.552365779876708984e+01,-2.674614906311035156e+01,7.934507846832275391e+00
1.526000000000000000e+03,-9.929304122924804688e+00,-2.558109664916992188e+01,7.872272491455078125e+00
1.527000000000000000e+03,-9.594530105590820312e+00,-2.411987876892089844e+01,7.882380485534667969e+00
1.528000000000000000e+03,-1.396263027191162109e+01,-2.109203720092773438e+01,7.866935729980468750e+00
1.529000000000000000e+03,-1.515429878234863281e+01,-2.688301467895507812e+01,7.926742553710937500e+00
1.530000000000000000e+03,-7.449677467346191406e+00,-2.401984596252441406e+01,7.816383838653564453e+00
1.531000000000000000e+03,-1.586787128448486328e+01,-2.702247619628906250e+01,7.888964176177978516e+00
1.532000000000000000e+03,-1.046139335632324219e+01,-2.461778640747070312e+01,7.805263519287109375e+00
1.533000000000000000e+03,-1.286776351928710938e+01,-2.736833953857421875e+01,7.853539466857910156e+00
1.534000000000000000e+03,-8.938792228698730469e+00,-2.482734298706054688e+01,7.837469577789306641e+00
1.535000000000000000e+03,-1.199228954315185547e+01,-2.617497062683105469e+01,7.857058525085449219e+00
1.536000000000000000e+03,-1.482875728607177734e+01,-2.193518447875976562e+01,7.816863059997558594e+00
1.537000000000000000e+03,-1.436941909790039062e+01,-2.681219291687011719e+01,7.857747554779052734e+00
1.538000000000000000e+03,-1.417005252838134766e+01,-2.131827354431152344e+01,7.874147891998291016e+00
1.539000000000000000e+03,-7.841776371002197266e+00,-2.420315742492675781e+01,7.809199810028076172e+00
1.540000000000000000e+03,-1.475603771209716797e+01,-2.641758346557617188e+01,7.894183635711669922e+00
1.541000000000000000e+03,-1.202482032775878906e+01,-2.524070930480957031e+01,7.907680511474609375e+00
1.542000000000000000e+03,-7.822269916534423828e+00,-1.651562690734863281e+01,7.837657928466796875e+00
1.543000000000000000e+03,-1.001139259338378906e+01,-2.626453399658203125e+01,7.796363353729248047e+00
1.544000000000000000e+03,-8.465000152587890625e+00,-2.382285690307617188e+01,7.846601009368896484e+00
1.545000000000000000e+03,-1.065292644500732422e+01,-2.598749732971191406e+01,7.874205589294433594e+00
1.546000000000000000e+03,-1.313490676879882812e+01,-2.587351417541503906e+01,7.895173549652099609e+00
1.547000000000000000e+03,-9.631931304931640625e+00,-2.502785873413085938e+01,7.828793048858642578e+00
1.548000000000000000e+03,-1.874273681640625000e+01,-2.798103332519531250e+01,7.887662887573242188e+00
1.549000000000000000e+03,-1.160433387756347656e+01,-2.507778930664062500e+01,7.841254711151123047e+00
1.550000000000000000e+03,-1.014926624298095703e+01,-2.455057334899902344e+01,7.882461547851562500e+00
1.551000000000000000e+03,-1.620549201965332031e+01,-2.699178695678710938e+01,7.905679225921630859e+00
1.552000000000000000e+03,-8.701553344726562500e+00,-2.324911308288574219e+01,7.857643604278564453e+00
1.553000000000000000e+03,-1.211961460113525391e+01,-2.551196479797363281e+01,7.870312213897705078e+00
1.554000000000000000e+03,-1.148861598968505859e+01,-2.506842994689941406e+01,7.871275424957275391e+00
1.555000000000000000e+03,-1.555444335937500000e+01,-2.264528083801269531e+01,7.901816368103027344e+00
1.556000000000000000e+03,-1.463138103485107422e+01,-2.181053543090820312e+01,7.907999992370605469e+00
1.557000000000000000e+03,-7.564435958862304688e+00,-2.355207443237304688e+01,7.806540012359619141e+00
1.558000000000000000e+03,-1.406829738616943359e+01,-2.120897293090820312e+01,7.809931755065917969e+00
1.559000000000000000e+03,-9.317828178405761719e+00,-2.371945571899414062e+01,7.878813743591308594e+00
1.560000000000000000e+03,-1.127497673034667969e+01,-2.485495758056640625e+01,7.857145309448242188e+00
1.561000000000000000e+03,-9.098337173461914062e+00,-2.380162811279296875e+01,7.818247795104980469e+00
1.562000000000000000e+03,-1.433274650573730469e+01,-2.147204399108886719e+01,7.832563877105712891e+00
1.563000000000000000e+03,-8.076853752136230469e+00,-2.444597053527832031e+01,7.808190822601318359e+00
1.564000000000000000e+03,-1.146288681030273438e+01,-2.472084808349609375e+01,7.867045879364013672e+00
1.565000000000000000e+03,-7.622315406799316406e+00,-2.373721313476562500e+01,7.774225234985351562e+00
1.566000000000000000e+03,-1.034504604339599609e+01,-2.507501220703125000e+01,7.892300128936767578e+00
1.567000000000000000e+03,-7.989846229553222656e+00,-1.807180595397949219e+01,7.796803951263427734e+00
1.568000000000000000e+03,-1.418844795227050781e+01,-2.637550735473632812e+01,7.866902828216552734e+00
1.569000000000000000e+03,-8.962648391723632812e+00,-2.382064819335937500e+01,7.835378646850585938e+00
1.570000000000000000e+03,-1.198001098632812500e+01,-2.492694091796875000e+01,7.910471916198730469e+00
1.571000000000000000e+03,-7.410497665405273438e+00,-2.322126197814941406e+01,7.799204349517822266e+00
1.572000000000000000e+03,-9.573984146118164062e+00,-2.442768859863281250e+01,7.845061302185058594e+00
1.573000000000000000e+03,-8.186532974243164062e+00,-2.310134506225585938e+01,7.826633930206298828e+00
1.574000000000000000e+03,-8.355287551879882812e+00,-1.830036735534667969e+01,7.785881042480468750e+00
1.575000000000000000e+03,-9.892162322998046875e+00,-2.375179481506347656e+01,7.873752593994140625e+00
1.576000000000000000e+03,-9.683547973632812500e+00,-2.498688507080078125e+01,7.846030235290527344e+00
1.577000000000000000e+03,-1.300457000732421875e+01,-2.590575599670410156e+01,7.832171916961669922e+00
1.578000000000000000e+03,-8.353980064392089844e+00,-2.307817077636718750e+01,7.881103515625000000e+00
1.579000000000000000e+03,-9.531451225280761719e+00,-2.405108833312988281e+01,7.823730945587158203e+00
1.580000000000000000e+03,-8.866390228271484375e+00,-2.281672668457031250e+01,7.818783283233642578e+00
1.581000000000000000e+03,-8.798644065856933594e+00,-2.391525077819824219e+01,7.864554882049560547e+00
1.582000000000000000e+03,-1.167464542388916016e+01,-2.505176925659179688e+01,7.856955051422119141e+00
1.583000000000000000e+03,-1.546518039703369141e+01,-2.600751876831054688e+01,7.835968971252441406e+00
1.584000000000000000e+03,-1.408609485626220703e+01,-2.122247123718261719e+01,7.825503826141357422e+00
1.585000000000000000e+03,-8.375951766967773438e+00,-2.330811309814453125e+01,7.841437816619873047e+00
1.586000000000000000e+03,-8.050620079040527344e+00,-2.354350662231445312e+01,7.825434684753417969e+00
1.587000000000000000e+03,-1.281350040435791016e+01,-2.556719970703125000e+01,7.836721897125244141e+00
1.588000000000000000e+03,-8.288952827453613281e+00,-1.831830024719238281e+01,7.741403102874755859e+00
1.589000000000000000e+03,-7.813076972961425781e+00,-2.376981735229492188e+01,7.815895557403564453e+00
1.590000000000000000e+03,-1.099359130859375000e+01,-2.430449295043945312e+01,7.880371093750000000e+00
1.591000000000000000e+03,-1.116467380523681641e+01,-2.504462623596191406e+01,7.862797260284423828e+00
1.592000000000000000e+03,-1.316096591949462891e+01,-2.574687004089355469e+01,7.871735572814941406e+00
1.593000000000000000e+03,-1.189287757873535156e+01,-2.446801376342773438e+01,7.877272129058837891e+00
1.594000000000000000e+03,-1.476605701446533203e+01,-2.667775154113769531e+01,7.817503452301025391e+00
1.595000000000000000e+03,-9.668655395507812500e+00,-2.400920295715332031e+01,7.844920635223388672e+00
1.596000000000000000e+03,-1.339524841308593750e+01,-2.043564224243164062e+01,7.851774692535400391e+00
1.597000000000000000e+03,-9.779413223266601562e+00,-2.265055084228515625e+01,7.876783370971679688e+00
1.598000000000000000e+03,-1.278600120544433594e+01,-2.638593673706054688e+01,7.873278617858886719e+00
1.599000000000000000e+03,-7.246583938598632812e+00,-1.828476905822753906e+01,7.836595058441162109e+00
1.600000000000000000e+03,-8.052148818969726562e+00,-2.363252639770507812e+01,7.804442405700683594e+00
1.601000000000000000e+03,-1.385270309448242188e+01,-2.096432876586914062e+01,7.836334705352783203e+00
1.602000000000000000e+03,-1.102081108093261719e+01,-2.441003227233886719e+01,7.886174678802490234e+00
1.603000000000000000e+03,-1.195955944061279297e+01,-2.504258155822753906e+01,7.875366210937500000e+00
1.604000000000000000e+03,-1.193110179901123047e+01,-2.546448135375976562e+01,7.870686054229736328e+00
1.605000000000000000e+03,-1.114323997497558594e+01,-2.453989601135253906e+01,7.768693923950195312e+00
1.606000000000000000e+03,-1.253181648254394531e+01,-2.544331550598144531e+01,7.845178127288818359e+00
1.607000000000000000e+03,-1.244936561584472656e+01,-1.903246498107910156e+01,7.835630416870117188e+00
1.608000000000000000e+03,-1.198242378234863281e+01,-2.604952621459960938e+01,7.824360847473144531e+00
1.609000000000000000e+03,-7.318421363830566406e+00,-1.856119918823242188e+01,7.786477565765380859e+00
1.610000000000000000e+03,-1.078981399536132812e+01,-2.448266029357910156e+01,7.833960533142089844e+00
1.611000000000000000e+03,-1.232458019256591797e+01,-1.878108787536621094e+01,7.830295085906982422e+00
1.612000000000000000e+03,-1.033598041534423828e+01,-2.365406036376953125e+01,7.847390174865722656e+00
1.613000000000000000e+03,-7.399984359741210938e+00,-1.911147880554199219e+01,7.742142200469970703e+00
1.614000000000000000e+03,-1.039723491668701172e+01,-2.429420280456542969e+01,7.886429786682128906e+00
1.615000000000000000e+03,-9.988149642944335938e+00,-2.396745300292968750e+01,7.777541160583496094e+00
1.616000000000000000e+03,-1.123276138305664062e+01,-2.419016265869140625e+01,7.851705551147460938e+00
1.617000000000000000e+03,-7.132434844970703125e+00,-1.832854080200195312e+01,7.805191040039062500e+00
1.618000000000000000e+03,-7.375159740447998047e+00,-1.904783630371093750e+01,7.800469875335693359e+00
1.619000000000000000e+03,-1.181431865692138672e+01,-2.556110191345214844e+01,7.816462516784667969e+00
1.620000000000000000e+03,-7.628531932830810547e+00,-1.906989860534667969e+01,7.841735363006591797e+00
1.621000000000000000e+03,-8.169766426086425781e+00,-2.166923713684082031e+01,7.827306747436523438e+00
1.622000000000000000e+03,-8.011830329895019531e+00,-1.610276985168457031e+01,7.775618076324462891e+00
1.623000000000000000e+03,-7.235018253326416016e+00,-1.977912712097167969e+01,7.811004161834716797e+00
1.624000000000000000e+03,-7.273142337799072266e+00,-2.042503356933593750e+01,7.845281600952148438e+00
1.625000000000000000e+03,-7.341031551361083984e+00,-1.931360244750976562e+01,7.787728786468505859e+00
1.626000000000000000e+03,-1.216105937957763672e+01,-1.851708793640136719e+01,7.783802986145019531e+00
1.627000000000000000e+03,-9.247619628906250000e+00,-2.377723121643066406e+01,7.797765731811523438e+00
1.628000000000000000e+03,-8.917322158813476562e+00,-2.377144050598144531e+01,7.826818943023681641e+00
1.629000000000000000e+03,-1.237594509124755859e+01,-1.888310050964355469e+01,7.832201957702636719e+00
1.630000000000000000e+03,-7.522592544555664062e+00,-2.134873008728027344e+01,7.819516181945800781e+00
1.631000000000000000e+03,-9.842778205871582031e+00,-2.406372070312500000e+01,7.853144168853759766e+00
1.632000000000000000e+03,-1.078561592102050781e+01,-2.391216850280761719e+01,7.830092906951904297e+00
1.633000000000000000e+03,-1.050555324554443359e+01,-2.402019119262695312e+01,7.834664344787597656e+00
1.634000000000000000e+03,-8.709931373596191406e+00,-2.362524414062500000e+01,7.842562198638916016e+00
1.635000000000000000e+03,-8.786407470703125000e+00,-2.218623352050781250e+01,7.822991847991943359e+00
1.636000000000000000e+03,-8.282976150512695312e+00,-2.171397781372070312e+01,7.808699131011962891e+00
1.637000000000000000e+03,-6.993691921234130859e+00,-2.031936073303222656e+01,7.841933250427246094e+00
1.638000000000000000e+03,-8.956501960754394531e+00,-2.235472679138183594e+01,7.856925010681152344e+00
1.639000000000000000e+03,-1.351777839660644531e+01,-2.056760025024414062e+01,7.810960292816162109e+00
1.640000000000000000e+03,-1.157236576080322266e+01,-2.464883041381835938e+01,7.827880382537841797e+00
1.641000000000000000e+03,-7.207594394683837891e+00,-1.981410980224609375e+01,7.840990543365478516e+00
1.642000000000000000e+03,-8.178242683410644531e+00,-2.229281806945800781e+01,7.798058509826660156e+00
1.643000000000000000e+03,-1.143122577667236328e+01,-2.412298011779785156e+01,7.848650455474853516e+00
1.644000000000000000e+03,-7.525624752044677734e+00,-2.115818214416503906e+01,7.775890350341796875e+00
1.645000000000000000e+03,-7.497393131256103516e+00,-2.080895614624023438e+01,7.837207317352294922e+00
1.646000000000000000e+03,-7.940420627593994141e+00,-1.767044830322265625e+01,7.794958591461181641e+00
1.647000000000000000e+03,-8.577648162841796875e+00,-2.286920356750488281e+01,7.815442085266113281e+00
1.648000000000000000e+03,-6.376665115356445312e+00,-1.784469032287597656e+01,7.835054397583007812e+00
1.649000000000000000e+03,-7.360674858093261719e+00,-2.062729263305664062e+01,7.808631896972656250e+00
1.650000000000000000e+03,-7.017955780029296875e+00,-1.862131500244140625e+01,7.806683063507080078e+00
1.651000000000000000e+03,-8.920109748840332031e+00,-2.308609008789062500e+01,7.801501274108886719e+00
1.652000000000000000e+03,-1.021681976318359375e+01,-2.273983955383300781e+01,7.848077297210693359e+00
1.653000000000000000e+03,-7.813964843750000000e+00,-1.906029891967773438e+01,7.772699356079101562e+00
1.654000000000000000e+03,-7.404362201690673828e+00,-2.106406784057617188e+01,7.743249416351318359e+00
1.655000000000000000e+03,-7.191366672515869141e+00,-2.005732345581054688e+01,7.796010971069335938e+00
1.656000000000000000e+03,-9.187521934509277344e+00,-2.295286941528320312e+01,7.795527935028076172e+00
1.657000000000000000e+03,-8.058103561401367188e+00,-1.447439193725585938e+01,7.697448730468750000e+00
1.658000000000000000e+03,-1.349509334564208984e+01,-2.057522201538085938e+01,7.849454879760742188e+00
1.659000000000000000e+03,-8.243082046508789062e+00,-2.160505485534667969e+01,7.831934928894042969e+00
1.660000000000000000e+03,-1.421580791473388672e+01,-2.137720108032226562e+01,7.805508136749267578e+00
1.661000000000000000e+03,-8.089928627014160156e+00,-2.204248428344726562e+01,7.787883281707763672e+00
1.662000000000000000e+03,-7.049504756927490234e+00,-1.797524642944335938e+01,7.738191604614257812e+00
1.663000000000000000e+03,-5.841549396514892578e+00,-1.775679969787597656e+01,7.837697029113769531e+00
1.664000000000000000e+03,-7.430651664733886719e+00,-1.963002204895019531e+01,7.808538436889648438e+00
1.665000000000000000e+03,-8.858740806579589844e+00,-2.210375595092773438e+01,7.787235736846923828e+00
1.666000000000000000e+03,-1.293587303161621094e+01,-1.979049873352050781e+01,7.782949924468994141e+00
1.667000000000000000e+03,-8.161462783813476562e+00,-2.237837219238281250e+01,7.865005016326904297e+00
1.668000000000000000e+03,-7.573945522308349609e+00,-2.161076164245605469e+01,7.817773342132568359e+00
1.669000000000000000e+03,-7.306322097778320312e+00,-1.916541671752929688e+01,7.814777851104736328e+00
1.670000000000000000e+03,-7.411143779754638672e+00,-2.214556121826171875e+01,7.824894428253173828e+00
1.671000000000000000e+03,-7.159912109375000000e+00,-1.888124084472656250e+01,7.815571784973144531e+00
1.672000000000000000e+03,-1.225044822692871094e+01,-1.860914993286132812e+01,7.764481067657470703e+00
1.673000000000000000e+03,-6.896562576293945312e+00,-1.750565338134765625e+01,7.778820991516113281e+00
1.674000000000000000e+03,-7.530254364013671875e+00,-1.784066581726074219e+01,7.786611557006835938e+00
1.675000000000000000e+03,-8.212354660034179688e+00,-2.259760284423828125e+01,7.792572021484375000e+00
1.676000000000000000e+03,-7.474052906036376953e+00,-1.528614711761474609e+01,7.777494907379150391e+00
1.677000000000000000e+03,-7.360447883605957031e+00,-2.152886199951171875e+01,7.807906150817871094e+00
1.678000000000000000e+03,-8.227132797241210938e+00,-2.210510063171386719e+01,7.812835216522216797e+00
1.679000000000000000e+03,-6.824534893035888672e+00,-1.904064750671386719e+01,7.783159732818603516e+00
1.680000000000000000e+03,-7.841051578521728516e+00,-2.110901260375976562e+01,7.771712303161621094e+00
1.681000000000000000e+03,-7.305534839630126953e+00,-2.037682914733886719e+01,7.802215576171875000e+00
1.682000000000000000e+03,-7.236891746520996094e+00,-1.874770164489746094e+01,7.775232315063476562e+00
1.683000000000000000e+03,-7.445247650146484375e+00,-2.283802986145019531e+01,7.751542091369628906e+00
1.684000000000000000e+03,-7.038553714752197266e+00,-1.732492446899414062e+01,7.775340557098388672e+00
1.685000000000000000e+03,-9.266489982604980469e+00,-2.247442436218261719e+01,7.827304363250732422e+00
1.686000000000000000e+03,-7.068885326385498047e+00,-2.014954566955566406e+01,7.748185634613037109e+00
1.687000000000000000e+03,-7.220330238342285156e+00,-1.721701622009277344e+01,7.778005123138427734e+00
1.688000000000000000e+03,-1.071284484863281250e+01,-2.340366172790527344e+01,7.746078491210937500e+00
1.689000000000000000e+03,-7.072827816009521484e+00,-1.921894073486328125e+01,7.820297241210937500e+00
1.690000000000000000e+03,-7.147597789764404297e+00,-1.922812843322753906e+01,7.762106895446777344e+00
1.691000000000000000e+03,-7.936613559722900391e+00,-1.804404067993164062e+01,7.744174480438232422e+00
1.692000000000000000e+03,-7.533633708953857422e+00,-1.771277809143066406e+01,7.792541503906250000e+00
1.693000000000000000e+03,-7.460959911346435547e+00,-1.523334312438964844e+01,7.751354217529296875e+00
1.694000000000000000e+03,-7.283915996551513672e+00,-1.501151371002197266e+01,7.792397499084472656e+00
1.695000000000000000e+03,-7.485107898712158203e+00,-1.529194450378417969e+01,7.759532451629638672e+00
1.696000000000000000e+03,-8.782939910888671875e+00,-2.188160324096679688e+01,7.844713687896728516e+00
